TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--13-46-53,0,21,4,11219,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.408"|"ms_palm":"41.667"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"159.594"|"faces":[{"id":"1"|"bbox":"(880.491|431.795|63.834|78.302)"|"c":"(912.409|470.946)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(763.329|465.728|55.707|71.913)"|"c":"(791.183|501.685)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,22,4,11832,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.886"|"ms_palm":"41.08"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"163.109"|"faces":[{"id":"1"|"bbox":"(877.479|427.872|66.045|82.405)"|"c":"(910.502|469.074)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(761.554|463.919|54.767|70.699)"|"c":"(788.938|499.269)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,23,4,12444,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"102.733"|"ms_palm":"47.29"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"154.231"|"faces":[{"id":"1"|"bbox":"(878.037|427.579|64.93|81.014)"|"c":"(910.502|468.086)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(760.945|465.197|56.663|69.506)"|"c":"(789.276|499.949)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,24,4,13058,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.938"|"ms_palm":"42.161"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"166.177"|"faces":[{"id":"1"|"bbox":"(876.504|431.044|67.179|83.819)"|"c":"(910.093|472.953)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(758.836|466.508|56.663|73.147)"|"c":"(787.167|503.082)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,25,4,13672,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.233"|"ms_palm":"42.531"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"158.191"|"faces":[{"id":"1"|"bbox":"(878.449|427.981|63.834|78.302)"|"c":"(910.366|467.132)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(761.493|462.086|55.707|71.913)"|"c":"(789.346|498.043)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,26,4,14290,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.107"|"ms_palm":"42.413"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"165.224"|"faces":[{"id":"1"|"bbox":"(877.185|429.682|67.179|83.819)"|"c":"(910.774|471.591)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(761.418|466.064|54.767|73.147)"|"c":"(788.802|502.638)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,27,4,14902,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.025"|"ms_palm":"41.02"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"166.374"|"faces":[{"id":"1"|"bbox":"(875.006|432.704|67.179|82.405)"|"c":"(908.595|473.907)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(759.859|468.38|55.707|73.147)"|"c":"(787.712|504.953)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,28,4,15515,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"103.226"|"ms_palm":"47.097"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"154.786"|"faces":[{"id":"1"|"bbox":"(874.325|436.184|67.179|83.819)"|"c":"(907.914|478.093)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(756.863|472.43|55.707|73.148)"|"c":"(784.716|509.004)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,29,4,16129,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.184"|"ms_palm":"40.011"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"164.452"|"faces":[{"id":"1"|"bbox":"(871.527|432.95|69.506|83.819)"|"c":"(906.28|474.86)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(756.59|471.477|55.707|73.148)"|"c":"(784.444|508.051)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,30,3,16744,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.24"|"ms_palm":"41.128"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"157.014"|"faces":[{"id":"1"|"bbox":"(872.617|456.406|69.506|83.819)"|"c":"(907.37|498.315)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(754.376|497.843|55.707|69.506)"|"c":"(782.23|532.595)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
