TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--19-54-07,0,178,10,35364,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"64.96"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"67.794"|"faces":[]}
2026-12-2--19-54-07,0,179,10,35562,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.392"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"73.634"|"faces":[]}
2026-12-2--19-54-07,0,180,10,35760,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.017"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.753"|"faces":[]}
2026-12-2--19-54-07,0,181,10,35958,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"72.504"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"75.677"|"faces":[]}
2026-12-2--19-54-07,0,182,10,36155,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.756"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"71.75"|"faces":[]}
2026-12-2--19-54-07,0,183,10,36353,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.981"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"74.017"|"faces":[]}
2026-12-2--19-54-07,0,184,10,36551,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.536"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"68.297"|"faces":[]}
2026-12-2--19-54-07,0,185,10,36749,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.087"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"68.098"|"faces":[]}
2026-12-2--19-54-07,0,186,10,36946,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"69.22"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"74.977"|"faces":[]}
2026-12-2--19-54-07,0,187,10,37144,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"78.676"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"84.082"|"faces":[]}
2026-12-2--19-54-07,0,188,10,37340,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.7"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"71.562"|"faces":[]}
2026-12-2--19-54-07,0,189,10,37538,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.051"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"70.339"|"faces":[]}
2026-12-2--19-54-07,0,190,10,37736,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.706"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"71.081"|"faces":[]}
2026-12-2--19-54-07,0,191,10,37934,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.062"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"70.426"|"faces":[]}
2026-12-2--19-54-07,0,192,10,38547,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"74.683"|"ms_palm":"54.411"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.975"|"faces":[{"id":"1"|"bbox":"(706.795|527.073|67.509|88.573)"|"c":"(740.549|571.359)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(849.063|492.256|81.063|95.246)"|"c":"(889.594|539.879)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,193,9,39159,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"81.537"|"ms_palm":"39.136"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"125.809"|"faces":[{"id":"1"|"bbox":"(706.878|527.014|66.975|89.209)"|"c":"(740.366|571.619)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(849.01|492.354|81.281|94.864)"|"c":"(889.651|539.786)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,194,8,39769,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.222"|"ms_palm":"38.518"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"115.144"|"faces":[{"id":"1"|"bbox":"(701.402|522.959|67.308|89.126)"|"c":"(735.056|567.522)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(843.28|482.571|82.52|103.758)"|"c":"(884.54|534.45)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,195,8,40382,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"63.703"|"ms_palm":"35.374"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"107.376"|"faces":[{"id":"1"|"bbox":"(698.509|523.122|69.038|86.491)"|"c":"(733.028|566.367)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(841.763|480.447|83.316|103.484)"|"c":"(883.42|532.188)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,196,8,40993,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.812"|"ms_palm":"34.588"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"103.359"|"faces":[{"id":"1"|"bbox":"(698.134|522.74|66.811|84.782)"|"c":"(731.54|565.132)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(841.435|481.253|81.558|101.932)"|"c":"(882.214|532.22)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,197,7,41606,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"73.989"|"ms_palm":"36.993"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"114.308"|"faces":[{"id":"1"|"bbox":"(695.099|520.572|66.289|87.498)"|"c":"(728.244|564.321)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(840.626|482.123|78.594|100.17)"|"c":"(879.923|532.208)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,198,7,42223,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.383"|"ms_palm":"41.289"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"117.526"|"faces":[{"id":"1"|"bbox":"(692.837|516.035|67.021|89.819)"|"c":"(726.347|560.944)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(834.12|477.318|83.312|102.997)"|"c":"(875.776|528.817)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,199,7,42834,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"80.63"|"ms_palm":"37.109"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"123.484"|"faces":[{"id":"1"|"bbox":"(693.005|514.103|68.81|90.217)"|"c":"(727.41|559.211)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(835.569|477.567|82.312|100.073)"|"c":"(876.725|527.603)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,200,7,43445,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"71.854"|"ms_palm":"37.469"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"115.106"|"faces":[{"id":"1"|"bbox":"(694.181|511.734|66.752|87.116)"|"c":"(727.557|555.292)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(833.815|475.168|83.15|97.511)"|"c":"(875.39|523.924)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,201,7,44056,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.011"|"ms_palm":"35.027"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"106.526"|"faces":[{"id":"1"|"bbox":"(689.51|511.898|67.086|87.238)"|"c":"(723.053|555.518)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(832.113|476.301|82.993|97.247)"|"c":"(873.61|524.924)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,202,7,44663,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"75.9"|"ms_palm":"37.648"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"119.653"|"faces":[{"id":"1"|"bbox":"(685.984|511.987|68.376|88.266)"|"c":"(720.172|556.12)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(828.55|474.114|80.96|96.105)"|"c":"(869.03|522.167)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,203,7,45276,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.264"|"ms_palm":"37.466"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"111.27"|"faces":[{"id":"1"|"bbox":"(681.579|511.112|68.087|85.049)"|"c":"(715.622|553.636)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(826.005|469.068|81.399|100.249)"|"c":"(866.704|519.193)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,204,7,45885,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"71.363"|"ms_palm":"36.7"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"111.115"|"faces":[{"id":"1"|"bbox":"(680.245|505.038|67.672|84.367)"|"c":"(714.081|547.221)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(826.6|467.395|80.124|97.248)"|"c":"(866.662|516.019)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,205,7,46498,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"76.754"|"ms_palm":"37.358"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"120.749"|"faces":[{"id":"1"|"bbox":"(679.433|493.773|69.759|91.857)"|"c":"(714.313|539.701)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(823.384|456.867|81.316|98.217)"|"c":"(864.042|505.975)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,206,7,47109,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.521"|"ms_palm":"41.437"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.115"|"faces":[{"id":"1"|"bbox":"(672.448|479.841|67.068|86.851)"|"c":"(705.982|523.267)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(815.639|441.43|80.225|99.041)"|"c":"(855.751|490.95)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,207,7,47721,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"75.297"|"ms_palm":"35.781"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"116.109"|"faces":[{"id":"1"|"bbox":"(657.183|450.88|65.536|83.622)"|"c":"(689.951|492.691)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(797.028|411.213|83.704|100.661)"|"c":"(838.88|461.543)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,208,7,48337,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"64.323"|"ms_palm":"34.297"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"101.695"|"faces":[{"id":"1"|"bbox":"(637.246|413.714|66.089|84.906)"|"c":"(670.29|456.167)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(779.485|374.486|79.451|98.021)"|"c":"(819.211|423.497)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,209,7,48949,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.014"|"ms_palm":"39.406"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"110.478"|"faces":[{"id":"1"|"bbox":"(629.966|402.748|66.715|88.643)"|"c":"(663.323|447.07)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(769.527|363.529|82.102|97.953)"|"c":"(810.578|412.506)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,210,7,49562,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"82.089"|"ms_palm":"35.459"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"123.675"|"faces":[{"id":"1"|"bbox":"(631.551|397.729|65.136|88.047)"|"c":"(664.119|441.752)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(770.098|360.553|80.576|97.206)"|"c":"(810.386|409.156)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,211,7,50172,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"60.517"|"ms_palm":"36.075"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"103.481"|"faces":[{"id":"1"|"bbox":"(630.877|396.595|65.752|88.33)"|"c":"(663.753|440.76)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(768.86|354.709|83.069|102.301)"|"c":"(810.395|405.86)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,212,7,50780,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.39"|"ms_palm":"33.457"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"106.545"|"faces":[{"id":"1"|"bbox":"(630.476|398.001|65.653|87.714)"|"c":"(663.303|441.858)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(770.416|357.302|82.37|99.695)"|"c":"(811.6|407.15)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,213,7,51183,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"1"|"ms_face":"76.655"|"ms_palm":"39.037"|"ms_pose":"37.913"|"ms_blur":"0"|"ms_total":"161.947"|"faces":[{"id":"2"|"bbox":"(773.727|362.824|78.439|95.039)"|"c":"(812.946|410.343)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"Unknown"|"stable":"0"|"stableCnt":"0"|"stableReq":"0"|"toggle":"none"|"why":""}]}
2026-12-2--19-54-07,0,214,6,51792,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"80.104"|"ms_palm":"32.158"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"119.2"|"faces":[{"id":"1"|"bbox":"(633.316|400.026|66.38|88.57)"|"c":"(666.506|444.311)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(773.573|364.099|81.071|96.817)"|"c":"(814.109|412.508)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,215,6,52402,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"64.315"|"ms_palm":"39.556"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.488"|"faces":[{"id":"1"|"bbox":"(638.938|399.39|67.941|88.705)"|"c":"(672.908|443.743)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(781.74|361.328|80.023|95.364)"|"c":"(821.752|409.01)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,216,6,53012,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"72.033"|"ms_palm":"36.906"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"111.898"|"faces":[{"id":"1"|"bbox":"(645.66|394.1|68.097|88.641)"|"c":"(679.709|438.421)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(787.869|351.872|81.978|101.76)"|"c":"(828.858|402.752)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,217,7,53625,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"72.289"|"ms_palm":"35.173"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.846"|"faces":[{"id":"1"|"bbox":"(647.148|388.775|66.959|92.418)"|"c":"(680.627|434.984)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(792.713|352.926|79.743|98.799)"|"c":"(832.584|402.326)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,218,7,54238,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"73.505"|"ms_palm":"34.258"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.406"|"faces":[{"id":"1"|"bbox":"(647.289|392.771|66.883|86.364)"|"c":"(680.731|435.953)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(792.534|352.693|80.879|99.498)"|"c":"(832.974|402.442)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-54-07,0,219,7,54852,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.335"|"ms_palm":"38.193"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.483"|"faces":[{"id":"1"|"bbox":"(647.587|394.253|67.256|85.477)"|"c":"(681.215|436.992)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(791.547|352.383|84.015|100.625)"|"c":"(833.554|402.696)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
