TimeStamp,FPS,GT # Faces,# Faces,frame #,QRDetection Status,Hardcoded Eye Gaze,DetectedFaces Info
19-53-45.9142,46,4,2,5376,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3444234 | 1.085337 | 0.455957)"" |""isSubject"": ""False"" |""2D Position"": ""(612.20458984375 | 501.168411254883)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-45.9385,40,4,2,5377,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3444234 | 1.085337 | 0.455957)"" |""isSubject"": ""False"" |""2D Position"": ""(612.20458984375 | 501.168411254883)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-45.9580,40,4,2,5378,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3444234 | 1.085337 | 0.455957)"" |""isSubject"": ""False"" |""2D Position"": ""(612.20458984375 | 501.168411254883)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-45.9789,42,4,2,5379,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3444234 | 1.085337 | 0.455957)"" |""isSubject"": ""False"" |""2D Position"": ""(612.20458984375 | 501.168411254883)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.0187,43,4,2,5380,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3457116 | 1.084182 | 0.4534679)"" |""isSubject"": ""False"" |""2D Position"": ""(616.279144287109 | 504.481964111328)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.0382,37,4,2,5381,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3457116 | 1.084182 | 0.4534679)"" |""isSubject"": ""False"" |""2D Position"": ""(616.279144287109 | 504.481964111328)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.0604,40,4,2,5382,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3457116 | 1.084182 | 0.4534679)"" |""isSubject"": ""False"" |""2D Position"": ""(616.279144287109 | 504.481964111328)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.0778,40,4,2,5383,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3457116 | 1.084182 | 0.4534679)"" |""isSubject"": ""False"" |""2D Position"": ""(616.279144287109 | 504.481964111328)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.1187,43,4,2,5384,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3456517 | 1.08356 | 0.4524918)"" |""isSubject"": ""False"" |""2D Position"": ""(617.032440185547 | 506.058502197266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.1358,37,4,2,5385,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3456517 | 1.08356 | 0.4524918)"" |""isSubject"": ""False"" |""2D Position"": ""(617.032440185547 | 506.058502197266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.1583,40,4,2,5386,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3456517 | 1.08356 | 0.4524918)"" |""isSubject"": ""False"" |""2D Position"": ""(617.032440185547 | 506.058502197266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.1784,41,4,2,5387,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3456517 | 1.08356 | 0.4524918)"" |""isSubject"": ""False"" |""2D Position"": ""(617.032440185547 | 506.058502197266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.2137,42,4,2,5388,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.348392 | 1.078574 | 0.4502014)"" |""isSubject"": ""False"" |""2D Position"": ""(623.630065917969 | 517.585220336914)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.2368,38,4,2,5389,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.348392 | 1.078574 | 0.4502014)"" |""isSubject"": ""True"" |""2D Position"": ""(623.630065917969 | 517.585220336914)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.2535,39,4,2,5390,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.348392 | 1.078574 | 0.4502014)"" |""isSubject"": ""True"" |""2D Position"": ""(623.630065917969 | 517.585220336914)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.2734,42,4,2,5391,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.348392 | 1.078574 | 0.4502014)"" |""isSubject"": ""True"" |""2D Position"": ""(623.630065917969 | 517.585220336914)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.3065,44,4,2,5392,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3486545 | 1.079641 | 0.4510294)"" |""isSubject"": ""True"" |""2D Position"": ""(624.133575439453 | 515.095520019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.3261,40,4,2,5393,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3486545 | 1.079641 | 0.4510294)"" |""isSubject"": ""True"" |""2D Position"": ""(624.133575439453 | 515.095520019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.3465,42,4,2,5394,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3486545 | 1.079641 | 0.4510294)"" |""isSubject"": ""True"" |""2D Position"": ""(624.133575439453 | 515.095520019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.3633,43,4,2,5395,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.3486545 | 1.079641 | 0.4510294)"" |""isSubject"": ""True"" |""2D Position"": ""(624.133575439453 | 515.095520019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.3986,45,4,2,5396,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5137783 | 1.048281 | 0.3582925)"" |""isSubject"": ""True"" |""2D Position"": ""(1064.19958496094 | 619.014007568359)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.4220,40,4,2,5397,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5137783 | 1.048281 | 0.3582925)"" |""isSubject"": ""True"" |""2D Position"": ""(1064.19958496094 | 619.014007568359)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.4426,40,4,2,5398,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5137783 | 1.048281 | 0.3582925)"" |""isSubject"": ""True"" |""2D Position"": ""(1064.19958496094 | 619.014007568359)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.4591,42,4,2,5399,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5137783 | 1.048281 | 0.3582925)"" |""isSubject"": ""True"" |""2D Position"": ""(1064.19958496094 | 619.014007568359)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.4968,44,4,2,5400,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5126142 | 1.049536 | 0.358587)"" |""isSubject"": ""True"" |""2D Position"": ""(1065.22546386719 | 621.671051025391)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.5195,39,4,2,5401,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5126142 | 1.049536 | 0.358587)"" |""isSubject"": ""True"" |""2D Position"": ""(1065.22546386719 | 621.671051025391)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.5404,40,4,2,5402,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5126142 | 1.049536 | 0.358587)"" |""isSubject"": ""True"" |""2D Position"": ""(1065.22546386719 | 621.671051025391)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.5620,41,4,2,5403,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5126142 | 1.049536 | 0.358587)"" |""isSubject"": ""True"" |""2D Position"": ""(1065.22546386719 | 621.671051025391)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.5945,42,4,2,5404,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4230293 | 1.097781 | 0.4161363)"" |""isSubject"": ""True"" |""2D Position"": ""(814.192108154297 | 496.872940063477)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.6167,39,4,2,5405,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4230293 | 1.097781 | 0.4161363)"" |""isSubject"": ""True"" |""2D Position"": ""(814.192108154297 | 496.872940063477)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.6344,40,4,2,5406,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4230293 | 1.097781 | 0.4161363)"" |""isSubject"": ""True"" |""2D Position"": ""(814.192108154297 | 496.872940063477)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.6552,43,4,2,5407,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4230293 | 1.097781 | 0.4161363)"" |""isSubject"": ""True"" |""2D Position"": ""(814.192108154297 | 496.872940063477)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.6871,44,4,2,5408,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5130726 | 1.051218 | 0.3580579)"" |""isSubject"": ""True"" |""2D Position"": ""(1072.34381103516 | 626.763580322266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.7066,40,4,2,5409,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5130726 | 1.051218 | 0.3580579)"" |""isSubject"": ""True"" |""2D Position"": ""(1072.34381103516 | 626.763580322266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.7289,42,4,2,5410,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5130726 | 1.051218 | 0.3580579)"" |""isSubject"": ""True"" |""2D Position"": ""(1072.34381103516 | 626.763580322266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.7448,42,4,2,5411,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5130726 | 1.051218 | 0.3580579)"" |""isSubject"": ""True"" |""2D Position"": ""(1072.34381103516 | 626.763580322266)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.7853,45,4,2,5412,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5079195 | 1.102853 | 0.3690881)"" |""isSubject"": ""True"" |""2D Position"": ""(1056.30841064453 | 504.126770019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.8018,39,4,2,5413,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5079195 | 1.102853 | 0.3690881)"" |""isSubject"": ""True"" |""2D Position"": ""(1056.30841064453 | 504.126770019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.8239,42,4,2,5414,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5079195 | 1.102853 | 0.3690881)"" |""isSubject"": ""True"" |""2D Position"": ""(1056.30841064453 | 504.126770019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.8395,42,4,2,5415,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5079195 | 1.102853 | 0.3690881)"" |""isSubject"": ""True"" |""2D Position"": ""(1056.30841064453 | 504.126770019531)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.8782,45,4,2,5416,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5175722 | 1.05015 | 0.3574467)"" |""isSubject"": ""True"" |""2D Position"": ""(1083.50299072266 | 634.632263183594)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.9014,39,4,2,5417,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5175722 | 1.05015 | 0.3574467)"" |""isSubject"": ""True"" |""2D Position"": ""(1083.50299072266 | 634.632263183594)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.9165,40,4,2,5418,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5175722 | 1.05015 | 0.3574467)"" |""isSubject"": ""True"" |""2D Position"": ""(1083.50299072266 | 634.632263183594)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.9382,43,4,2,5419,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5175722 | 1.05015 | 0.3574467)"" |""isSubject"": ""True"" |""2D Position"": ""(1083.50299072266 | 634.632263183594)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.9706,44,4,2,5420,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5190176 | 1.049289 | 0.3572774)"" |""isSubject"": ""True"" |""2D Position"": ""(1085.47247314453 | 637.115295410156)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-46.9954,40,4,2,5421,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5190176 | 1.049289 | 0.3572774)"" |""isSubject"": ""True"" |""2D Position"": ""(1085.47247314453 | 637.115295410156)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-47.0177,40,4,2,5422,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5190176 | 1.049289 | 0.3572774)"" |""isSubject"": ""True"" |""2D Position"": ""(1085.47247314453 | 637.115295410156)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-47.0333,41,4,2,5423,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5190176 | 1.049289 | 0.3572774)"" |""isSubject"": ""True"" |""2D Position"": ""(1085.47247314453 | 637.115295410156)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-47.0654,44,4,2,5424,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5201287 | 1.05076 | 0.3575834)"" |""isSubject"": ""True"" |""2D Position"": ""(1087.61267089844 | 634.939605712891)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-47.0881,40,4,2,5425,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5201287 | 1.05076 | 0.3575834)"" |""isSubject"": ""True"" |""2D Position"": ""(1087.61267089844 | 634.939605712891)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-47.1076,41,4,2,5426,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5201287 | 1.05076 | 0.3575834)"" |""isSubject"": ""True"" |""2D Position"": ""(1087.61267089844 | 634.939605712891)"" } |""FaceCube-19"": {""3D Position"": ""(0.5269099 | 1.065988 | 0.3547935)"" |""isSubject"": ""False"" |""2D Position"": ""(1100.07928466797 | 575.953399658203)"" } |}"
19-53-47.1243,43,4,1,5427,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5201287 | 1.05076 | 0.3575834)"" |""isSubject"": ""True"" |""2D Position"": ""(1087.61267089844 | 634.939605712891)"" } |}"
19-53-47.1627,45,4,1,5428,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5202234 | 1.049882 | 0.3575579)"" |""isSubject"": ""True"" |""2D Position"": ""(1087.04730224609 | 634.597412109375)"" } |}"
19-53-47.1787,39,4,1,5429,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5202234 | 1.049882 | 0.3575579)"" |""isSubject"": ""False"" |""2D Position"": ""(1087.04730224609 | 634.597412109375)"" } |}"
19-53-47.1935,43,4,1,5430,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5202234 | 1.049882 | 0.3575579)"" |""isSubject"": ""False"" |""2D Position"": ""(1087.04730224609 | 634.597412109375)"" } |}"
19-53-47.2075,46,4,1,5431,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5202234 | 1.049882 | 0.3575579)"" |""isSubject"": ""False"" |""2D Position"": ""(1087.04730224609 | 634.597412109375)"" } |}"
19-53-47.2462,49,4,1,5432,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5224935 | 1.050268 | 0.3565559)"" |""isSubject"": ""False"" |""2D Position"": ""(1088.68591308594 | 628.702026367188)"" } |}"
19-53-47.2642,41,4,1,5433,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5224935 | 1.050268 | 0.3565559)"" |""isSubject"": ""False"" |""2D Position"": ""(1088.68591308594 | 628.702026367188)"" } |}"
19-53-47.2801,44,4,1,5434,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5224935 | 1.050268 | 0.3565559)"" |""isSubject"": ""False"" |""2D Position"": ""(1088.68591308594 | 628.702026367188)"" } |}"
19-53-47.2967,47,4,1,5435,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5224935 | 1.050268 | 0.3565559)"" |""isSubject"": ""False"" |""2D Position"": ""(1088.68591308594 | 628.702026367188)"" } |}"
19-53-47.3377,48,4,1,5436,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4269266 | 1.090185 | 0.4151485)"" |""isSubject"": ""False"" |""2D Position"": ""(817.457580566406 | 511.176010131836)"" } |}"
19-53-47.3601,40,4,1,5437,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4269266 | 1.090185 | 0.4151485)"" |""isSubject"": ""False"" |""2D Position"": ""(817.457580566406 | 511.176010131836)"" } |}"
19-53-47.3761,41,4,1,5438,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4269266 | 1.090185 | 0.4151485)"" |""isSubject"": ""True"" |""2D Position"": ""(817.457580566406 | 511.176010131836)"" } |}"
19-53-47.3965,44,4,1,5439,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4269266 | 1.090185 | 0.4151485)"" |""isSubject"": ""True"" |""2D Position"": ""(817.457580566406 | 511.176010131836)"" } |}"
19-53-47.4292,45,4,1,5440,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4266994 | 1.092087 | 0.4161594)"" |""isSubject"": ""True"" |""2D Position"": ""(816.506042480469 | 509.660064697266)"" } |}"
19-53-47.4502,41,4,1,5441,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4266994 | 1.092087 | 0.4161594)"" |""isSubject"": ""True"" |""2D Position"": ""(816.506042480469 | 509.660064697266)"" } |}"
19-53-47.4668,42,4,1,5442,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4266994 | 1.092087 | 0.4161594)"" |""isSubject"": ""True"" |""2D Position"": ""(816.506042480469 | 509.660064697266)"" } |}"
19-53-47.4866,45,4,1,5443,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.4266994 | 1.092087 | 0.4161594)"" |""isSubject"": ""True"" |""2D Position"": ""(816.506042480469 | 509.660064697266)"" } |}"
19-53-47.5202,45,4,1,5444,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5089411 | 1.10045 | 0.3690293)"" |""isSubject"": ""True"" |""2D Position"": ""(1048.01861572266 | 503.59033203125)"" } |}"
19-53-47.5391,41,4,1,5445,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5089411 | 1.10045 | 0.3690293)"" |""isSubject"": ""True"" |""2D Position"": ""(1048.01861572266 | 503.59033203125)"" } |}"
19-53-47.5538,43,4,1,5446,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5089411 | 1.10045 | 0.3690293)"" |""isSubject"": ""True"" |""2D Position"": ""(1048.01861572266 | 503.59033203125)"" } |}"
19-53-47.5742,46,4,1,5447,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5089411 | 1.10045 | 0.3690293)"" |""isSubject"": ""True"" |""2D Position"": ""(1048.01861572266 | 503.59033203125)"" } |}"
19-53-47.6074,47,4,1,5448,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5308439 | 1.065906 | 0.3551871)"" |""isSubject"": ""True"" |""2D Position"": ""(1107.61029052734 | 587.671295166016)"" } |}"
19-53-47.6299,42,4,1,5449,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5308439 | 1.065906 | 0.3551871)"" |""isSubject"": ""True"" |""2D Position"": ""(1107.61029052734 | 587.671295166016)"" } |}"
19-53-47.6491,42,4,1,5450,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5308439 | 1.065906 | 0.3551871)"" |""isSubject"": ""True"" |""2D Position"": ""(1107.61029052734 | 587.671295166016)"" } |}"
19-53-47.6660,44,4,1,5451,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5308439 | 1.065906 | 0.3551871)"" |""isSubject"": ""True"" |""2D Position"": ""(1107.61029052734 | 587.671295166016)"" } |}"
19-53-47.7047,46,4,1,5452,FALSE,TRUE,"{""FaceCube-17"": {""3D Position"": ""(0.5079162 | 1.101072 | 0.3699033)"" |""isSubject"": ""True"" |""2D Position"": ""(1043.26873779297 | 500.679016113281)"" } |}"
