TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--19-33-28,0,179,6,35900,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"128.509"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"135.327"|"faces":[]}
2026-12-2--19-33-28,0,180,6,36100,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.735"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"133.965"|"faces":[]}
2026-12-2--19-33-28,0,181,6,36300,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"137.755"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"145.513"|"faces":[]}
2026-12-2--19-33-28,0,182,5,36500,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"135.941"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"139.247"|"faces":[]}
2026-12-2--19-33-28,0,183,5,36700,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.695"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"125.021"|"faces":[]}
2026-12-2--19-33-28,0,184,5,36900,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.194"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"124.197"|"faces":[]}
2026-12-2--19-33-28,0,185,5,37100,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.879"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"128.823"|"faces":[]}
2026-12-2--19-33-28,0,186,5,37300,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.129"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"126.044"|"faces":[]}
2026-12-2--19-33-28,0,187,6,37500,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.205"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"119.131"|"faces":[]}
2026-12-2--19-33-28,0,188,6,37700,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.684"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"135.795"|"faces":[]}
2026-12-2--19-33-28,0,189,6,38319,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.616"|"ms_palm":"112.096"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"241.994"|"faces":[{"id":"1"|"bbox":"(693.006|358.847|47.794|60.656)"|"c":"(716.903|389.175)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(617.155|382.454|40.312|51.162)"|"c":"(637.311|408.035)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,190,5,38929,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.633"|"ms_palm":"83.23"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"217.429"|"faces":[{"id":"1"|"bbox":"(699.4|406.904|55.707|71.913)"|"c":"(727.253|442.86)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(609.439|439.084|44.648|60.656)"|"c":"(631.763|469.412)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,191,5,39544,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"132.223"|"ms_palm":"75.67"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"214.169"|"faces":[{"id":"1"|"bbox":"(705.415|444.13|51.162|64.93)"|"c":"(730.996|476.595)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(616.213|469.859|44.648|60.656)"|"c":"(638.537|500.187)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,192,4,40156,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.747"|"ms_palm":"74.718"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"203.775"|"faces":[{"id":"1"|"bbox":"(674.034|404.264|49.449|62.757)"|"c":"(698.759|435.642)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(587.82|433.287|43.153|55.707)"|"c":"(609.397|461.14)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,193,4,40770,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.84"|"ms_palm":"82.55"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"211.427"|"faces":[{"id":"1"|"bbox":"(674.155|360.216|50.298|64.93)"|"c":"(699.304|392.681)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(592.101|392.62|40.312|53.842)"|"c":"(612.257|419.541)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,194,4,41591,True,False,{"t_ms":"0"|"faces_total":"3"|"faces_active":"3"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"150.752"|"ms_palm":"76.197"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"230.051"|"faces":[{"id":"1"|"bbox":"(771.951|293.202|47.794|61.698)"|"c":"(795.848|324.051)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(592.101|392.62|40.312|53.842)"|"c":"(612.257|419.541)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"3"|"bbox":"(687.776|320.156|41.709|52.933)"|"c":"(708.63|346.623)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,195,4,42412,True,False,{"t_ms":"0"|"faces_total":"3"|"faces_active":"3"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.481"|"ms_palm":"86.47"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"208.783"|"faces":[{"id":"1"|"bbox":"(810.155|265.832|50.298|61.698)"|"c":"(835.304|296.681)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(592.101|392.62|40.312|53.842)"|"c":"(612.257|419.541)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"3"|"bbox":"(724.015|292.171|40.312|52.933)"|"c":"(744.171|318.638)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,196,4,43234,True,False,{"t_ms":"0"|"faces_total":"3"|"faces_active":"3"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"119.084"|"ms_palm":"81.219"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"206.399"|"faces":[{"id":"1"|"bbox":"(810.155|265.832|50.298|61.698)"|"c":"(835.304|296.681)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(602.686|360.361|39.632|51.162)"|"c":"(622.502|385.942)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"3"|"bbox":"(683.402|333.547|46.987|58.626)"|"c":"(706.895|362.86)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,197,4,44255,True,False,{"t_ms":"0"|"faces_total":"4"|"faces_active":"4"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.589"|"ms_palm":"71.109"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"204.728"|"faces":[{"id":"1"|"bbox":"(810.155|265.832|50.298|61.698)"|"c":"(835.304|296.681)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(653.09|388.398|46.194|59.632)"|"c":"(676.187|418.214)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"3"|"bbox":"(683.402|333.547|46.987|58.626)"|"c":"(706.895|362.86)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(579.556|416.365|35.784|49.449)"|"c":"(597.448|441.09)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,198,4,45279,True,False,{"t_ms":"0"|"faces_total":"4"|"faces_active":"4"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"115.719"|"ms_palm":"71.439"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"193.15"|"faces":[{"id":"1"|"bbox":"(810.155|265.832|50.298|61.698)"|"c":"(835.304|296.681)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(644.777|398.849|43.894|53.842)"|"c":"(666.724|425.77)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"3"|"bbox":"(683.402|333.547|46.987|58.626)"|"c":"(706.895|362.86)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(569.801|424.326|37.659|51.162)"|"c":"(588.63|449.907)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,199,4,46096,True,False,{"t_ms":"0"|"faces_total":"3"|"faces_active":"3"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"145.256"|"ms_palm":"68.382"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"217.207"|"faces":[{"id":"2"|"bbox":"(676.224|435.273|47.794|59.632)"|"c":"(700.121|465.09)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"3"|"bbox":"(683.402|333.547|46.987|58.626)"|"c":"(706.895|362.86)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(598.124|464.314|37.659|50.298)"|"c":"(616.953|489.463)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,200,4,46706,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"117.341"|"ms_palm":"81.42"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"205.87"|"faces":[{"id":"2"|"bbox":"(713.882|449.711|50.298|62.757)"|"c":"(739.031|481.09)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(631.958|477.508|38.963|55.707)"|"c":"(651.44|505.362)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,201,4,47319,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"137.854"|"ms_palm":"78.25"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"223.199"|"faces":[{"id":"2"|"bbox":"(750.678|422.955|53.842|67.179)"|"c":"(777.599|456.545)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(663.326|450.279|43.153|58.626)"|"c":"(684.903|479.591)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,202,4,47935,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"119.486"|"ms_palm":"75.775"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"204.417"|"faces":[{"id":"2"|"bbox":"(739.964|446.475|57.636|74.403)"|"c":"(768.782|483.677)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(646.886|473.714|44.648|64.93)"|"c":"(669.21|506.179)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,203,4,48542,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"133.982"|"ms_palm":"84.14"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"225.296"|"faces":[{"id":"2"|"bbox":"(737.367|464.693|59.632|76.98)"|"c":"(767.183|503.183)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(632.466|492.651|52.04|70.699)"|"c":"(658.486|528)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,204,4,49155,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.446"|"ms_palm":"78.901"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"207.179"|"faces":[{"id":"2"|"bbox":"(743.664|446.09|69.506|83.819)"|"c":"(778.416|488)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(636.716|480.753|52.933|69.506)"|"c":"(663.183|515.506)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,205,4,49773,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.084"|"ms_palm":"79.189"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"211.199"|"faces":[{"id":"2"|"bbox":"(774.106|432.217|68.332|88.211)"|"c":"(808.273|476.323)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(659.295|466.977|56.663|75.681)"|"c":"(687.627|504.817)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,206,4,50387,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"138.523"|"ms_palm":"83.716"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"226.4"|"faces":[{"id":"2"|"bbox":"(789.97|422.447|68.332|88.211)"|"c":"(824.136|466.553)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(671.166|452.807|57.636|79.646)"|"c":"(699.984|492.63)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,207,3,51005,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"125.618"|"ms_palm":"76.711"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"207.655"|"faces":[{"id":"2"|"bbox":"(810.409|413.529|71.913|88.211)"|"c":"(846.366|457.634)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(689.275|449.164|57.636|74.403)"|"c":"(718.093|486.366)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,208,3,51614,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.119"|"ms_palm":"60.604"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"202.11"|"faces":[{"id":"2"|"bbox":"(822.46|404.6|71.913|94.427)"|"c":"(858.416|451.813)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(696.277|441.13|59.632|79.646)"|"c":"(726.093|480.953)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,209,3,52226,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.612"|"ms_palm":"52.933"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"153.624"|"faces":[{"id":"2"|"bbox":"(830.514|398.478|76.98|96.048)"|"c":"(869.004|446.502)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(703.699|435.715|60.656|81.014)"|"c":"(734.027|476.222)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,210,3,52838,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.779"|"ms_palm":"51.988"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"156.191"|"faces":[{"id":"2"|"bbox":"(830.755|396.988|75.681|92.833)"|"c":"(868.595|443.405)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(703.178|433.264|61.698|81.014)"|"c":"(734.027|473.77)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,211,4,53454,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.567"|"ms_palm":"63.39"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"187.381"|"faces":[{"id":"2"|"bbox":"(829.121|398.214|75.681|92.833)"|"c":"(866.961|444.63)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(703.154|432.023|60.656|82.405)"|"c":"(733.483|473.226)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,212,4,53856,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"1"|"ms_face":"103.6"|"ms_palm":"61.513"|"ms_pose":"45.065"|"ms_blur":"0"|"ms_total":"218.341"|"faces":[{"id":"4"|"bbox":"(700.431|426.919|60.656|85.259)"|"c":"(730.759|469.549)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"Unknown"|"stable":"0"|"stableCnt":"0"|"stableReq":"0"|"toggle":"none"|"why":""}]}
2026-12-2--19-33-28,0,213,4,54468,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.59"|"ms_palm":"51.454"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"152.972"|"faces":[{"id":"2"|"bbox":"(823.477|392.958|73.148|89.726)"|"c":"(860.051|437.821)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"4"|"bbox":"(692.793|426.901|61.698|79.646)"|"c":"(723.642|466.724)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--19-33-28,0,214,4,54875,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"1"|"ms_face":"96.212"|"ms_palm":"73.051"|"ms_pose":"28.945"|"ms_blur":"0.001"|"ms_total":"202.275"|"faces":[{"id":"4"|"bbox":"(692.197|427.292|62.757|82.405)"|"c":"(723.576|468.494)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"Unknown"|"stable":"0"|"stableCnt":"0"|"stableReq":"0"|"toggle":"none"|"why":""}]}
2026-12-2--19-33-28,0,215,4,55483,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"1"|"ms_face":"99.857"|"ms_palm":"50.633"|"ms_pose":"31.923"|"ms_blur":"0"|"ms_total":"185.449"|"faces":[{"id":"2"|"bbox":"(822.932|389.553|73.148|94.427)"|"c":"(859.506|436.767)"|"active":"1"|"obf":"0"|"palm":"0"|"g":"Unknown"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"unknownGesture"}|{"id":"4"|"bbox":"(692.591|425.4|61.698|81.014)"|"c":"(723.44|465.907)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"Unknown"|"stable":"0"|"stableCnt":"0"|"stableReq":"0"|"toggle":"none"|"why":""}]}
