TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--13-34-20,0,160,3,34221,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.075"|"ms_palm":"41.159"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"160.429"|"faces":[{"id":"2"|"bbox":"(961.277|470.286|149.536|207.186)"|"c":"(1036.045|573.88)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,161,3,34637,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"135.848"|"ms_palm":"38.509"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"179.663"|"faces":[{"id":"2"|"bbox":"(970.509|462.557|151.741|212.164)"|"c":"(1046.379|568.639)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,162,3,35049,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.642"|"ms_palm":"40.047"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"165.949"|"faces":[{"id":"2"|"bbox":"(982.938|455.764|152.572|212.417)"|"c":"(1059.225|561.973)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,163,3,35464,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.797"|"ms_palm":"39.966"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"179.581"|"faces":[{"id":"2"|"bbox":"(982.772|455.96|156.821|217.135)"|"c":"(1061.182|564.528)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,164,3,35880,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.342"|"ms_palm":"38.964"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"155.421"|"faces":[{"id":"2"|"bbox":"(962.499|446.071|156.897|225.365)"|"c":"(1040.948|558.753)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,165,3,36291,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.447"|"ms_palm":"40.864"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"180.359"|"faces":[{"id":"2"|"bbox":"(959.02|448.052|161.157|218.664)"|"c":"(1039.599|557.384)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,166,3,36702,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.809"|"ms_palm":"38.896"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"166.309"|"faces":[{"id":"2"|"bbox":"(957.948|443.801|159.66|226.688)"|"c":"(1037.778|557.145)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,167,3,37118,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"137.531"|"ms_palm":"42.026"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"184.684"|"faces":[{"id":"2"|"bbox":"(924.197|434.198|161.536|230.041)"|"c":"(1004.964|549.218)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,168,3,37529,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"112.946"|"ms_palm":"39.046"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"160.093"|"faces":[{"id":"2"|"bbox":"(925.973|430.517|162.214|227.494)"|"c":"(1007.08|544.264)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,169,3,37944,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"141.952"|"ms_palm":"42.102"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"189.421"|"faces":[{"id":"2"|"bbox":"(910.917|513.952|136.143|187.401)"|"c":"(978.989|607.652)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,170,3,38353,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.473"|"ms_palm":"38.391"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"161.525"|"faces":[{"id":"2"|"bbox":"(896.145|531.025|115.13|164.499)"|"c":"(953.71|613.274)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,171,3,38764,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"130.209"|"ms_palm":"40.31"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"175.871"|"faces":[{"id":"2"|"bbox":"(957.569|518.9|127.033|177.76)"|"c":"(1021.086|607.78)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,172,3,39179,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"112.788"|"ms_palm":"39.368"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"157.69"|"faces":[{"id":"2"|"bbox":"(966.015|495.679|146.266|207.123)"|"c":"(1039.148|599.241)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,173,3,39595,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"138.952"|"ms_palm":"40.286"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"184.396"|"faces":[{"id":"2"|"bbox":"(1016.218|511.006|149.224|208.971)"|"c":"(1090.83|615.491)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,174,3,40008,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.1"|"ms_palm":"41.41"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"167.856"|"faces":[{"id":"2"|"bbox":"(1085.35|540.229|172.207|228.658)"|"c":"(1171.454|654.558)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,175,3,40419,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"135.209"|"ms_palm":"38.79"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"178.643"|"faces":[{"id":"2"|"bbox":"(1175.72|608.838|105.773|243.698)"|"c":"(1228.606|730.687)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,176,3,40835,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.374"|"ms_palm":"46.369"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"171.928"|"faces":[{"id":"2"|"bbox":"(1175.72|608.838|105.773|243.698)"|"c":"(1228.606|730.687)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,177,3,41245,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"136.964"|"ms_palm":"40.192"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"182.484"|"faces":[{"id":"2"|"bbox":"(1164.001|578.24|118.374|278.68)"|"c":"(1223.188|717.58)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,178,3,41657,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.758"|"ms_palm":"39.29"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"172.118"|"faces":[{"id":"2"|"bbox":"(1132.721|565.741|147.299|272.274)"|"c":"(1206.371|701.877)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,179,3,42073,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"130.93"|"ms_palm":"38.361"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"174.181"|"faces":[{"id":"2"|"bbox":"(1118.798|543.029|160.093|272.359)"|"c":"(1198.844|679.208)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,180,4,42485,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.119"|"ms_palm":"50.212"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"175.133"|"faces":[{"id":"2"|"bbox":"(1112.978|548.679|166.56|267.589)"|"c":"(1196.258|682.474)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,181,4,42897,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.046"|"ms_palm":"38.911"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"180.41"|"faces":[{"id":"2"|"bbox":"(1100.963|531.817|176.145|266.385)"|"c":"(1189.036|665.009)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,182,4,43314,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.095"|"ms_palm":"40.263"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"165.527"|"faces":[{"id":"2"|"bbox":"(1088.084|515.703|185.878|251.663)"|"c":"(1181.023|641.535)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,183,4,43725,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.015"|"ms_palm":"38.92"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"177.928"|"faces":[{"id":"2"|"bbox":"(1079.443|517.921|182.68|249.265)"|"c":"(1170.783|642.554)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,184,4,44136,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.435"|"ms_palm":"45.566"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"163.941"|"faces":[{"id":"2"|"bbox":"(1067.359|500.246|177.481|242.583)"|"c":"(1156.1|621.537)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,185,4,44552,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"135.527"|"ms_palm":"39.206"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"180.403"|"faces":[{"id":"2"|"bbox":"(1062.433|475.304|178.64|240.984)"|"c":"(1151.753|595.796)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,186,4,44967,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.951"|"ms_palm":"40.22"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"167.68"|"faces":[{"id":"2"|"bbox":"(1062.934|466.386|174.163|240.201)"|"c":"(1150.015|586.486)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,187,4,45384,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.647"|"ms_palm":"40.839"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"181.537"|"faces":[{"id":"2"|"bbox":"(1028.908|462.254|174.556|244.549)"|"c":"(1116.186|584.529)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,188,4,45796,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.179"|"ms_palm":"39.826"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"175.325"|"faces":[{"id":"2"|"bbox":"(988.411|444.343|167.602|241.766)"|"c":"(1072.212|565.226)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,189,4,46207,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.151"|"ms_palm":"39.976"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"172.802"|"faces":[{"id":"2"|"bbox":"(974.604|430.237|166.882|237.786)"|"c":"(1058.045|549.13)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,190,4,46623,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.547"|"ms_palm":"39.208"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"168.817"|"faces":[{"id":"2"|"bbox":"(968.842|428.182|162.619|227.767)"|"c":"(1050.151|542.066)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,191,4,47034,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"133.825"|"ms_palm":"37.264"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"176.292"|"faces":[{"id":"2"|"bbox":"(961.307|424.774|161.501|232.471)"|"c":"(1042.058|541.01)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,192,4,47448,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.33"|"ms_palm":"37.844"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"170.716"|"faces":[{"id":"2"|"bbox":"(962.336|419.313|160.661|227.25)"|"c":"(1042.666|532.938)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,193,4,47859,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"128.823"|"ms_palm":"39.648"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"173.507"|"faces":[{"id":"2"|"bbox":"(962.436|414.195|166.748|241.438)"|"c":"(1045.81|534.913)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,194,4,48275,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.746"|"ms_palm":"38.805"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"165.252"|"faces":[{"id":"2"|"bbox":"(970.589|406.451|167.016|238.756)"|"c":"(1054.097|525.829)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,195,5,48690,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.722"|"ms_palm":"40.177"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"179.92"|"faces":[{"id":"2"|"bbox":"(979.488|416.455|164.754|230.012)"|"c":"(1061.865|531.461)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,196,4,49098,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.584"|"ms_palm":"42.896"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"166.2"|"faces":[{"id":"2"|"bbox":"(958.727|397.133|155.347|218.512)"|"c":"(1036.4|506.389)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,197,5,49512,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"130.126"|"ms_palm":"42.858"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"178.18"|"faces":[{"id":"2"|"bbox":"(950.37|394.176|154.806|224.444)"|"c":"(1027.773|506.398)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,198,4,49924,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"117.704"|"ms_palm":"40.012"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"162.816"|"faces":[{"id":"2"|"bbox":"(959.733|397.462|156.029|220.898)"|"c":"(1037.747|507.911)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,199,5,50334,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.758"|"ms_palm":"40.608"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"180.748"|"faces":[{"id":"2"|"bbox":"(962.29|393.575|159.199|223.067)"|"c":"(1041.89|505.109)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,200,4,50748,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.089"|"ms_palm":"41.039"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"169.323"|"faces":[{"id":"2"|"bbox":"(963.035|392.443|157.529|221.562)"|"c":"(1041.8|503.224)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,201,4,51164,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"136.768"|"ms_palm":"43.065"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"186.249"|"faces":[{"id":"2"|"bbox":"(962.666|383.475|160.215|231.033)"|"c":"(1042.774|498.991)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,202,4,51575,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.538"|"ms_palm":"40.026"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"169.39"|"faces":[{"id":"2"|"bbox":"(964.083|381.093|158.671|232.886)"|"c":"(1043.418|497.536)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,203,4,51990,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.041"|"ms_palm":"38.959"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"172.011"|"faces":[{"id":"2"|"bbox":"(963.926|384.926|160.773|226.09)"|"c":"(1044.313|497.971)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,204,5,52406,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"133.016"|"ms_palm":"39.894"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"179.097"|"faces":[{"id":"2"|"bbox":"(960.505|388.577|158.562|220.891)"|"c":"(1039.786|499.022)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,205,4,52818,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.453"|"ms_palm":"39.282"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"161.594"|"faces":[{"id":"2"|"bbox":"(961.417|382.719|157.539|221.928)"|"c":"(1040.187|493.683)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,206,5,53232,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"148.348"|"ms_palm":"45.411"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"198.32"|"faces":[{"id":"2"|"bbox":"(959.267|389.587|155.427|221.98)"|"c":"(1036.981|500.577)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,207,4,53644,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.733"|"ms_palm":"38.809"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"166.825"|"faces":[{"id":"2"|"bbox":"(957.516|388.846|158.271|221.982)"|"c":"(1036.651|499.837)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
